"Libellé","région","secteur","trimestre","nombre de salariés","date","part de salariés","part d’hommes","part de femmes","pop france métropolitaine","prop pop","pour 100000 habitants","pop région","estimation avec salariés et non salariés","pour 100000 habitants avec non salariés"
"Fabrication de matériels de transport","Île-de-France","Industrie","2010-T4",81309,2010.75,98.88354186718,79.6381737247353,20.3618262752647,62765235,18.7644405638535,690.3730659187539,11777545.216337973,82227.030367919,698.1678172956833
"Hébergement et restauration","Île-de-France","Tertiaire","2010-T4",276480,2010.75,83.2542911480777,51.8510871155374,48.1489128844626,62765235,18.7644405638535,2347.518051694364,11777545.216337973,332090.9903709916,2819.696161389475
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Île-de-France","Industrie","2010-T4",84599,2010.75,97.4136361028159,75.1400209064623,24.8599790935377,62765235,18.7644405638535,718.3075797717431,11777545.216337973,86845.13111769014,737.3788809336718
"Information et communication","Île-de-France","Tertiaire","2010-T4",378260,2010.75,88.5420667058806,67.6455575594651,32.3544424405349,62765235,18.7644405638535,3211.7049270613074,11777545.216337973,427209.36394731514,3627.320940824616
"Transports et entreposage","Île-de-France","Tertiaire","2010-T4",366040,2010.75,93.7115299333192,73.2478106080033,26.752262450877,62765235,18.7644405638535,3107.948161321633,11777545.216337973,390602.9495628309,3316.5056247967623
"Activités financières et d'assurance","Île-de-France","Tertiaire","2011-T1",319575,2011,93.6750606278241,42.9260023853922,57.0739976146078,63070344,18.7644405638535,2700.299753686659,11834797.213297945,341152.701538874,2882.623972259907
"Activités immobilières","Île-de-France","Tertiaire","2011-T1",72735,2011,80.9033327097309,45.3980810861373,54.6019189138627,63070344,18.7644405638535,614.5859425311716,11834797.213297945,89903.5893378612,759.6546668061429
"Activités scientifiques et techniques, services administratifs et de soutien","Île-de-France","Tertiaire","2011-T1",967360,2011,85.245855562656,55.0917902567076,44.9082406298637,63070344,18.7644405638535,8173.862065951112,11834797.213297945,1134788.3056777897,9588.574144749236
"Administration publique, enseignement, santé humaine et action sociale","Île-de-France","Tertiaire","2011-T1",1147754,2011,93.8102897165811,31.7830081814805,68.2169918185195,63070344,18.7644405638535,9698.129839608473,11834797.213297945,1223484.1225494402,10338.023546146576
"Agriculture, sylviculture et pêche","Île-de-France","Agriculture","2011-T1",5310,2011,41.3813574082675,71.2588539247562,28.7411460752438,63070344,18.7644405638535,44.867688937107594,11834797.213297945,12831.865198648911,108.42488440976943
"Autres activités de services","Île-de-France","Tertiaire","2011-T1",358751,2011,78.9764741872223,38.3046311225266,61.6953688774734,63070344,18.7644405638535,3031.3235920670973,11834797.213297945,454250.4634348982,3838.2614864282446
"Commerce, réparation d'automobiles et de motocycles","Île-de-France","Tertiaire","2011-T1",692046,2011,86.4632088486895,53.0752949025437,46.9247050974563,63070344,18.7644405638535,5847.552666321952,11834797.213297945,800393.6115892709,6763.053030515165
"Construction","Île-de-France","Construction","2011-T1",275193,2011,76.1828913971963,88.349732295478,11.6502088424899,63070344,18.7644405638535,2325.2869908982016,11834797.213297945,361226.7727739823,3052.243027604197
"Fabrication d'autres produits industriels","Île-de-France","Industrie","2011-T1",178001,2011,91.9752138798998,70.5466278308938,29.4533721691062,63070344,18.7644405638535,1504.0477398293954,11834797.213297945,193531.48798591728,1635.2750663818667
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Île-de-France","Industrie","2011-T1",72189,2011,97.5275216469567,74.0080713136318,25.9919286863682,63070344,18.7644405638535,609.9724287534577,11834797.213297945,74019.10638242147,625.4362034970173
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Île-de-France","Industrie","2011-T1",48407,2011,90.1449880537656,58.2836485601378,41.7163514398622,63070344,18.7644405638535,409.02263999596374,11834797.213297945,53699.0475511832,453.73863686354747
"Fabrication de matériels de transport","Île-de-France","Industrie","2011-T1",81948,2011,98.88354186718,79.6381737247353,20.3618262752647,63070344,18.7644405638535,692.4326502858933,11834797.213297945,82873.24508467976,700.2506556813734
"Hébergement et restauration","Île-de-France","Tertiaire","2011-T1",278508,2011,83.2542911480777,51.8510871155374,48.1489128844626,63070344,18.7644405638535,2353.297610262893,11834797.213297945,334526.90084723715,2826.63821625395
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Île-de-France","Industrie","2011-T1",84910,2011,97.4136361028159,75.1400209064623,24.8599790935377,63070344,18.7644405638535,717.4605400470444,11834797.213297945,87164.38826940117,736.5093520272621
"Information et communication","Île-de-France","Tertiaire","2011-T1",379617,2011,88.5420667058806,67.6455575594651,32.3544424405349,63070344,18.7644405638535,3207.634175374383,11834797.213297945,428741.9687875745,3622.7234067502795
"Transports et entreposage","Île-de-France","Tertiaire","2011-T1",364244,2011,93.7115299333192,73.2478106080033,26.752262450877,63070344,18.7644405638535,3077.7375685890433,11834797.213297945,388686.4297906343,3284.2677638269474
"Activités financières et d'assurance","Île-de-France","Tertiaire","2011-T2",321104,2011.25,93.6750606278241,42.9260023853922,57.0739976146078,63070344,18.7644405638535,2713.219282196045,11834797.213297945,342784.9396070988,2896.41582723475
"Activités immobilières","Île-de-France","Tertiaire","2011-T2",72939,2011.25,80.9033327097309,45.3980810861373,54.6019189138627,63070344,18.7644405638535,616.3096729536142,11834797.213297945,90155.74211472135,761.7852717697568
"Activités scientifiques et techniques, services administratifs et de soutien","Île-de-France","Tertiaire","2011-T2",968111,2011.25,85.245855562656,55.0917902567076,44.9082406298637,63070344,18.7644405638535,8180.207759810202,11834797.213297945,1135669.286923204,9596.018135799834
"Administration publique, enseignement, santé humaine et action sociale","Île-de-France","Tertiaire","2011-T2",1148618,2011.25,93.8102897165811,31.7830081814805,68.2169918185195,63070344,18.7644405638535,9705.430344927054,11834797.213297945,1224405.130258307,10345.805747161663
"Agriculture, sylviculture et pêche","Île-de-France","Agriculture","2011-T2",5318,2011.25,41.3813574082675,71.2588539247562,28.7411460752438,63070344,18.7644405638535,44.93528620857593,11834797.213297945,12851.197575596028,108.58823640134725
"Autres activités de services","Île-de-France","Tertiaire","2011-T2",358371,2011.25,78.9764741872223,38.3046311225266,61.6953688774734,63070344,18.7644405638535,3028.1127216723517,11834797.213297945,453769.3074907886,3834.195882806672
"Commerce, réparation d'automobiles et de motocycles","Île-de-France","Tertiaire","2011-T2",696147,2011.25,86.4632088486895,53.0752949025437,46.9247050974563,63070344,18.7644405638535,5882.204717608407,11834797.213297945,805136.6694223161,6803.130251506462
"Construction","Île-de-France","Construction","2011-T2",275259,2011.25,76.1828913971963,88.349732295478,11.6502088424899,63070344,18.7644405638535,2325.8446683878155,11834797.213297945,361313.4063983953,3052.975052182663
"Fabrication d'autres produits industriels","Île-de-France","Industrie","2011-T2",176441,2011.25,91.9752138798998,70.5466278308938,29.4533721691062,63070344,18.7644405638535,1490.86627189307,11834797.213297945,191835.37885586728,1620.9435227188776
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Île-de-France","Industrie","2011-T2",72255,2011.25,97.5275216469567,74.0080713136318,25.9919286863682,63070344,18.7644405638535,610.5301062430715,11834797.213297945,74086.77958777462,626.008019001191
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Île-de-France","Industrie","2011-T2",48774,2011.25,90.1449880537656,58.2836485601378,41.7163514398622,63070344,18.7644405638535,412.1236648245736,11834797.213297945,54106.16946436278,457.17867817428595
"Fabrication de matériels de transport","Île-de-France","Industrie","2011-T2",82852,2011.25,98.88354186718,79.6381737247353,20.3618262752647,63070344,18.7644405638535,700.0711419618152,11834797.213297945,83787.45182012847,707.9753907906618
"Hébergement et restauration","Île-de-France","Tertiaire","2011-T2",280157,2011.25,83.2542911480777,51.8510871155374,48.1489128844626,63070344,18.7644405638535,2367.231097844304,11834797.213297945,336507.57953329675,2843.374275608089
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Île-de-France","Industrie","2011-T2",84669,2011.25,97.4136361028159,75.1400209064623,24.8599790935377,63070344,18.7644405638535,715.4241722440609,11834797.213297945,86916.98964058328,734.4189179931251
"Information et communication","Île-de-France","Tertiaire","2011-T2",381656,2011.25,88.5420667058806,67.6455575594651,32.3544424405349,63070344,18.7644405638535,3224.863029939875,11834797.213297945,431044.82897128037,3642.1817898742283
"Transports et entreposage","Île-de-France","Tertiaire","2011-T2",364830,2011.25,93.7115299333192,73.2478106080033,26.752262450877,63070344,18.7644405638535,3082.689068724099,11834797.213297945,389311.75305706373,3289.551532151485
"Activités financières et d'assurance","Île-de-France","Tertiaire","2011-T3",323341,2011.5,93.6750606278241,42.9260023853922,57.0739976146078,63070344,18.7644405638535,2732.121169230378,11834797.213297945,345172.9818298711,2916.593969536073
"Activités immobilières","Île-de-France","Tertiaire","2011-T3",72738,2011.5,80.9033327097309,45.3980810861373,54.6019189138627,63070344,18.7644405638535,614.6112915079722,11834797.213297945,89907.29746693266,759.6859992320784
"Activités scientifiques et techniques, services administratifs et de soutien","Île-de-France","Tertiaire","2011-T3",969966,2011.5,85.245855562656,55.0917902567076,44.9082406298637,63070344,18.7644405638535,8195.881877131922,11834797.213297945,1137845.3457917043,9614.40509105797
"Administration publique, enseignement, santé humaine et action sociale","Île-de-France","Tertiaire","2011-T3",1147870,2011.5,93.8102897165811,31.7830081814805,68.2169918185195,63070344,18.7644405638535,9699.110000044764,11834797.213297945,1223607.7763622047,10339.068378690268
"Agriculture, sylviculture et pêche","Île-de-France","Agriculture","2011-T3",5011,2011.5,41.3813574082675,71.2588539247562,28.7411460752438,63070344,18.7644405638535,42.34124091597856,11834797.213297945,12109.317610250413,102.3196037245489
"Autres activités de services","Île-de-France","Tertiaire","2011-T3",357677,2011.5,78.9764741872223,38.3046311225266,61.6953688774734,63070344,18.7644405638535,3022.2486583724735,11834797.213297945,452890.5647928621,3826.7708067188532
"Commerce, réparation d'automobiles et de motocycles","Île-de-France","Tertiaire","2011-T3",694146,2011.5,86.4632088486895,53.0752949025437,46.9247050974563,63070344,18.7644405638535,5865.29695008239,11834797.213297945,802822.3902894404,6783.575382156649
"Construction","Île-de-France","Construction","2011-T3",275085,2011.5,76.1828913971963,88.349732295478,11.6502088424899,63070344,18.7644405638535,2324.374427733379,11834797.213297945,361085.0086613065,3051.0451692030706
"Fabrication d'autres produits industriels","Île-de-France","Industrie","2011-T3",175179,2011.5,91.9752138798998,70.5466278308938,29.4533721691062,63070344,18.7644405638535,1480.20280231894,11834797.213297945,190463.27005963452,1609.349671370998
