"date","chomage","Libellé","idBank","Dernière mise à jour"
2019.75,10.1,"Hauts-de-France","001739982","13/01/2023 12:00"
2020,9.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2020.25,8.6,"Hauts-de-France","001739982","13/01/2023 12:00"
2020.5,10.8,"Hauts-de-France","001739982","13/01/2023 12:00"
2020.75,9.4,"Hauts-de-France","001739982","13/01/2023 12:00"
2021,9.6,"Hauts-de-France","001739982","13/01/2023 12:00"
2021.25,9.3,"Hauts-de-France","001739982","13/01/2023 12:00"
2021.5,9.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2021.75,8.9,"Hauts-de-France","001739982","13/01/2023 12:00"
2022,8.7,"Hauts-de-France","001739982","13/01/2023 12:00"
2022.25,9,"Hauts-de-France","001739982","13/01/2023 12:00"
2022.5,8.9,"Hauts-de-France","001739982","13/01/2023 12:00"
1982,6.3,"Grand Est","001739983","13/01/2023 12:00"
1982.25,6.4,"Grand Est","001739983","13/01/2023 12:00"
1982.5,6.6,"Grand Est","001739983","13/01/2023 12:00"
1982.75,6.6,"Grand Est","001739983","13/01/2023 12:00"
1983,6.6,"Grand Est","001739983","13/01/2023 12:00"
1983.25,6.7,"Grand Est","001739983","13/01/2023 12:00"
1983.5,6.9,"Grand Est","001739983","13/01/2023 12:00"
1983.75,7.2,"Grand Est","001739983","13/01/2023 12:00"
1984,7.6,"Grand Est","001739983","13/01/2023 12:00"
1984.25,8,"Grand Est","001739983","13/01/2023 12:00"
1984.5,8.3,"Grand Est","001739983","13/01/2023 12:00"
1984.75,8.4,"Grand Est","001739983","13/01/2023 12:00"
1985,8.6,"Grand Est","001739983","13/01/2023 12:00"
1985.25,8.6,"Grand Est","001739983","13/01/2023 12:00"
1985.5,8.7,"Grand Est","001739983","13/01/2023 12:00"
1985.75,8.7,"Grand Est","001739983","13/01/2023 12:00"
1986,8.4,"Grand Est","001739983","13/01/2023 12:00"
1986.25,8.3,"Grand Est","001739983","13/01/2023 12:00"
1986.5,8.2,"Grand Est","001739983","13/01/2023 12:00"
1986.75,8.2,"Grand Est","001739983","13/01/2023 12:00"
1987,8.3,"Grand Est","001739983","13/01/2023 12:00"
1987.25,8.3,"Grand Est","001739983","13/01/2023 12:00"
1987.5,8.2,"Grand Est","001739983","13/01/2023 12:00"
1987.75,8.1,"Grand Est","001739983","13/01/2023 12:00"
1988,8,"Grand Est","001739983","13/01/2023 12:00"
1988.25,7.8,"Grand Est","001739983","13/01/2023 12:00"
1988.5,7.8,"Grand Est","001739983","13/01/2023 12:00"
1988.75,7.6,"Grand Est","001739983","13/01/2023 12:00"
1989,7.3,"Grand Est","001739983","13/01/2023 12:00"
1989.25,7.1,"Grand Est","001739983","13/01/2023 12:00"
1989.5,6.9,"Grand Est","001739983","13/01/2023 12:00"
1989.75,6.7,"Grand Est","001739983","13/01/2023 12:00"
1990,6.7,"Grand Est","001739983","13/01/2023 12:00"
1990.25,6.6,"Grand Est","001739983","13/01/2023 12:00"
1990.5,6.5,"Grand Est","001739983","13/01/2023 12:00"
1990.75,6.4,"Grand Est","001739983","13/01/2023 12:00"
1991,6.3,"Grand Est","001739983","13/01/2023 12:00"
1991.25,6.4,"Grand Est","001739983","13/01/2023 12:00"
1991.5,6.6,"Grand Est","001739983","13/01/2023 12:00"
1991.75,6.7,"Grand Est","001739983","13/01/2023 12:00"
1992,6.9,"Grand Est","001739983","13/01/2023 12:00"
1992.25,7,"Grand Est","001739983","13/01/2023 12:00"
1992.5,7.2,"Grand Est","001739983","13/01/2023 12:00"
1992.75,7.4,"Grand Est","001739983","13/01/2023 12:00"
1993,7.6,"Grand Est","001739983","13/01/2023 12:00"
1993.25,7.9,"Grand Est","001739983","13/01/2023 12:00"
1993.5,8.3,"Grand Est","001739983","13/01/2023 12:00"
1993.75,8.5,"Grand Est","001739983","13/01/2023 12:00"
1994,8.7,"Grand Est","001739983","13/01/2023 12:00"
1994.25,8.8,"Grand Est","001739983","13/01/2023 12:00"
1994.5,8.7,"Grand Est","001739983","13/01/2023 12:00"
1994.75,8.4,"Grand Est","001739983","13/01/2023 12:00"
1995,8.2,"Grand Est","001739983","13/01/2023 12:00"
1995.25,8,"Grand Est","001739983","13/01/2023 12:00"
1995.5,7.9,"Grand Est","001739983","13/01/2023 12:00"
1995.75,8,"Grand Est","001739983","13/01/2023 12:00"
1996,8.2,"Grand Est","001739983","13/01/2023 12:00"
1996.25,8.4,"Grand Est","001739983","13/01/2023 12:00"
1996.5,8.6,"Grand Est","001739983","13/01/2023 12:00"
1996.75,8.6,"Grand Est","001739983","13/01/2023 12:00"
1997,8.7,"Grand Est","001739983","13/01/2023 12:00"
1997.25,8.7,"Grand Est","001739983","13/01/2023 12:00"
1997.5,8.7,"Grand Est","001739983","13/01/2023 12:00"
1997.75,8.5,"Grand Est","001739983","13/01/2023 12:00"
1998,8.3,"Grand Est","001739983","13/01/2023 12:00"
1998.25,8.1,"Grand Est","001739983","13/01/2023 12:00"
1998.5,8,"Grand Est","001739983","13/01/2023 12:00"
1998.75,8.1,"Grand Est","001739983","13/01/2023 12:00"
1999,8.1,"Grand Est","001739983","13/01/2023 12:00"
1999.25,8,"Grand Est","001739983","13/01/2023 12:00"
1999.5,7.8,"Grand Est","001739983","13/01/2023 12:00"
1999.75,7.4,"Grand Est","001739983","13/01/2023 12:00"
2000,7,"Grand Est","001739983","13/01/2023 12:00"
2000.25,6.7,"Grand Est","001739983","13/01/2023 12:00"
2000.5,6.5,"Grand Est","001739983","13/01/2023 12:00"
2000.75,6.4,"Grand Est","001739983","13/01/2023 12:00"
2001,6.3,"Grand Est","001739983","13/01/2023 12:00"
2001.25,6.1,"Grand Est","001739983","13/01/2023 12:00"
2001.5,6.2,"Grand Est","001739983","13/01/2023 12:00"
2001.75,6.3,"Grand Est","001739983","13/01/2023 12:00"
2002,6.4,"Grand Est","001739983","13/01/2023 12:00"
2002.25,6.5,"Grand Est","001739983","13/01/2023 12:00"
2002.5,6.6,"Grand Est","001739983","13/01/2023 12:00"
2002.75,6.8,"Grand Est","001739983","13/01/2023 12:00"
2003,7.2,"Grand Est","001739983","13/01/2023 12:00"
2003.25,7.4,"Grand Est","001739983","13/01/2023 12:00"
2003.5,7.4,"Grand Est","001739983","13/01/2023 12:00"
2003.75,7.8,"Grand Est","001739983","13/01/2023 12:00"
2004,8,"Grand Est","001739983","13/01/2023 12:00"
2004.25,7.9,"Grand Est","001739983","13/01/2023 12:00"
2004.5,8.1,"Grand Est","001739983","13/01/2023 12:00"
2004.75,8.2,"Grand Est","001739983","13/01/2023 12:00"
2005,8,"Grand Est","001739983","13/01/2023 12:00"
2005.25,8.2,"Grand Est","001739983","13/01/2023 12:00"
2005.5,8.5,"Grand Est","001739983","13/01/2023 12:00"
2005.75,8.6,"Grand Est","001739983","13/01/2023 12:00"
2006,8.8,"Grand Est","001739983","13/01/2023 12:00"
2006.25,8.7,"Grand Est","001739983","13/01/2023 12:00"
2006.5,8.6,"Grand Est","001739983","13/01/2023 12:00"
2006.75,8,"Grand Est","001739983","13/01/2023 12:00"
2007,8.1,"Grand Est","001739983","13/01/2023 12:00"
2007.25,7.7,"Grand Est","001739983","13/01/2023 12:00"
2007.5,7.6,"Grand Est","001739983","13/01/2023 12:00"
2007.75,7.1,"Grand Est","001739983","13/01/2023 12:00"
2008,6.9,"Grand Est","001739983","13/01/2023 12:00"
2008.25,7,"Grand Est","001739983","13/01/2023 12:00"
2008.5,7.1,"Grand Est","001739983","13/01/2023 12:00"
2008.75,7.4,"Grand Est","001739983","13/01/2023 12:00"
2009,8.5,"Grand Est","001739983","13/01/2023 12:00"
2009.25,9.2,"Grand Est","001739983","13/01/2023 12:00"
2009.5,9.1,"Grand Est","001739983","13/01/2023 12:00"
2009.75,9.4,"Grand Est","001739983","13/01/2023 12:00"
2010,9.2,"Grand Est","001739983","13/01/2023 12:00"
2010.25,9.1,"Grand Est","001739983","13/01/2023 12:00"
2010.5,9,"Grand Est","001739983","13/01/2023 12:00"
2010.75,8.9,"Grand Est","001739983","13/01/2023 12:00"
2011,8.8,"Grand Est","001739983","13/01/2023 12:00"
2011.25,8.8,"Grand Est","001739983","13/01/2023 12:00"
2011.5,8.9,"Grand Est","001739983","13/01/2023 12:00"
2011.75,9.1,"Grand Est","001739983","13/01/2023 12:00"
2012,9.2,"Grand Est","001739983","13/01/2023 12:00"
2012.25,9.5,"Grand Est","001739983","13/01/2023 12:00"
2012.5,9.6,"Grand Est","001739983","13/01/2023 12:00"
2012.75,10,"Grand Est","001739983","13/01/2023 12:00"
2013,10.3,"Grand Est","001739983","13/01/2023 12:00"
2013.25,10.4,"Grand Est","001739983","13/01/2023 12:00"
2013.5,10.2,"Grand Est","001739983","13/01/2023 12:00"
2013.75,10,"Grand Est","001739983","13/01/2023 12:00"
2014,10.1,"Grand Est","001739983","13/01/2023 12:00"
2014.25,10.1,"Grand Est","001739983","13/01/2023 12:00"
2014.5,10.2,"Grand Est","001739983","13/01/2023 12:00"
2014.75,10.4,"Grand Est","001739983","13/01/2023 12:00"
2015,10.2,"Grand Est","001739983","13/01/2023 12:00"
2015.25,10.4,"Grand Est","001739983","13/01/2023 12:00"
2015.5,10.3,"Grand Est","001739983","13/01/2023 12:00"
2015.75,10.1,"Grand Est","001739983","13/01/2023 12:00"
2016,10.1,"Grand Est","001739983","13/01/2023 12:00"
2016.25,9.9,"Grand Est","001739983","13/01/2023 12:00"
2016.5,9.8,"Grand Est","001739983","13/01/2023 12:00"
2016.75,9.9,"Grand Est","001739983","13/01/2023 12:00"
2017,9.5,"Grand Est","001739983","13/01/2023 12:00"
2017.25,9.4,"Grand Est","001739983","13/01/2023 12:00"
2017.5,9.3,"Grand Est","001739983","13/01/2023 12:00"
2017.75,8.7,"Grand Est","001739983","13/01/2023 12:00"
2018,8.9,"Grand Est","001739983","13/01/2023 12:00"
2018.25,8.7,"Grand Est","001739983","13/01/2023 12:00"
2018.5,8.5,"Grand Est","001739983","13/01/2023 12:00"
2018.75,8.4,"Grand Est","001739983","13/01/2023 12:00"
2019,8.4,"Grand Est","001739983","13/01/2023 12:00"
2019.25,8.1,"Grand Est","001739983","13/01/2023 12:00"
2019.5,8.1,"Grand Est","001739983","13/01/2023 12:00"
2019.75,7.9,"Grand Est","001739983","13/01/2023 12:00"
2020,7.7,"Grand Est","001739983","13/01/2023 12:00"
2020.25,7,"Grand Est","001739983","13/01/2023 12:00"
2020.5,8.7,"Grand Est","001739983","13/01/2023 12:00"
2020.75,7.8,"Grand Est","001739983","13/01/2023 12:00"
2021,7.9,"Grand Est","001739983","13/01/2023 12:00"
2021.25,7.7,"Grand Est","001739983","13/01/2023 12:00"
2021.5,7.8,"Grand Est","001739983","13/01/2023 12:00"
2021.75,7.3,"Grand Est","001739983","13/01/2023 12:00"
2022,7.1,"Grand Est","001739983","13/01/2023 12:00"
2022.25,7.2,"Grand Est","001739983","13/01/2023 12:00"
2022.5,7.1,"Grand Est","001739983","13/01/2023 12:00"
1982,7.1,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1982.25,7.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1982.5,7.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1982.75,7.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1983,7.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1983.25,7.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1983.5,7.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1983.75,7.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1984,8.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1984.25,8.8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1984.5,9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1984.75,9.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1985,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1985.25,9.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1985.5,9.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1985.75,9.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1986,9.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1986.25,9.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1986.5,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1986.75,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1987,9.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1987.25,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1987.5,9.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1987.75,9.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1988,9.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1988.25,9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1988.5,9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1988.75,8.8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1989,8.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1989.25,8.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1989.5,8.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1989.75,8.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1990,8.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1990.25,8.1,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1990.5,7.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1990.75,7.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1991,7.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1991.25,8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1991.5,8.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1991.75,8.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1992,8.8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1992.25,8.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1992.5,9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1992.75,9.1,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1993,9.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1993.25,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1993.5,9.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1993.75,9.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1994,10.1,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1994.25,10.1,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1994.5,10,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1994.75,9.8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1995,9.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1995.25,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1995.5,9.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1995.75,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1996,9.7,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1996.25,9.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1996.5,9.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1996.75,9.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1997,9.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1997.25,9.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1997.5,9.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1997.75,9.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1998,9.7,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1998.25,9.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1998.5,9.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1998.75,9.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1999,9.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1999.25,9.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1999.5,9.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1999.75,8.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2000,8.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2000.25,8.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2000.5,7.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2000.75,7.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2001,7.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2001.25,7.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2001.5,7.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2001.75,7.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2002,7.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2002.25,7.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2002.5,7.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2002.75,7.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2003,7.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2003.25,7.8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2003.5,7.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2003.75,8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2004,8.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2004.25,8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2004.5,8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2004.75,8.1,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2005,7.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2005.25,8.1,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2005.5,8.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2005.75,8.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2006,8.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2006.25,8.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2006.5,8.1,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2006.75,7.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2007,7.7,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2007.25,7.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2007.5,7.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2007.75,6.8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2008,6.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2008.25,6.7,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2008.5,6.8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2008.75,7.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2009,7.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2009.25,8.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2009.5,8.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2009.75,8.7,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2010,8.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2010.25,8.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2010.5,8.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2010.75,8.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2011,8.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2011.25,8.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2011.5,8.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2011.75,8.7,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2012,8.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2012.25,9.1,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2012.5,9.1,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2012.75,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2013,9.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2013.25,9.7,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2013.5,9.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2013.75,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2014,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2014.25,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2014.5,9.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2014.75,9.7,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2015,9.7,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2015.25,9.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2015.5,9.7,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2015.75,9.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2016,9.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2016.25,9.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2016.5,9.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2016.75,9.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2017,9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2017.25,8.9,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2017.5,8.8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2017.75,8.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2018,8.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2018.25,8.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2018.5,8.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2018.75,8.1,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2019,8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2019.25,7.8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2019.5,7.7,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2019.75,7.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2020,7.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2020.25,6.8,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2020.5,8.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2020.75,7.3,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2021,7.4,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2021.25,7.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2021.5,7.2,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2021.75,6.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2022,6.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2022.25,6.5,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
2022.5,6.6,"Nouvelle-Aquitaine","001739984","13/01/2023 12:00"
1982,7.4,"Occitanie","001739985","13/01/2023 12:00"
1982.25,7.6,"Occitanie","001739985","13/01/2023 12:00"
1982.5,7.9,"Occitanie","001739985","13/01/2023 12:00"
1982.75,7.9,"Occitanie","001739985","13/01/2023 12:00"
1983,7.9,"Occitanie","001739985","13/01/2023 12:00"
1983.25,8,"Occitanie","001739985","13/01/2023 12:00"
1983.5,8.1,"Occitanie","001739985","13/01/2023 12:00"
1983.75,8.3,"Occitanie","001739985","13/01/2023 12:00"
1984,8.9,"Occitanie","001739985","13/01/2023 12:00"
1984.25,9.2,"Occitanie","001739985","13/01/2023 12:00"
1984.5,9.3,"Occitanie","001739985","13/01/2023 12:00"
1984.75,9.5,"Occitanie","001739985","13/01/2023 12:00"
1985,9.7,"Occitanie","001739985","13/01/2023 12:00"
1985.25,9.7,"Occitanie","001739985","13/01/2023 12:00"
1985.5,9.6,"Occitanie","001739985","13/01/2023 12:00"
1985.75,9.4,"Occitanie","001739985","13/01/2023 12:00"
1986,9.3,"Occitanie","001739985","13/01/2023 12:00"
1986.25,9.4,"Occitanie","001739985","13/01/2023 12:00"
1986.5,9.5,"Occitanie","001739985","13/01/2023 12:00"
1986.75,9.6,"Occitanie","001739985","13/01/2023 12:00"
1987,9.7,"Occitanie","001739985","13/01/2023 12:00"
1987.25,9.6,"Occitanie","001739985","13/01/2023 12:00"
1987.5,9.4,"Occitanie","001739985","13/01/2023 12:00"
1987.75,9.5,"Occitanie","001739985","13/01/2023 12:00"
1988,9.5,"Occitanie","001739985","13/01/2023 12:00"
1988.25,9.4,"Occitanie","001739985","13/01/2023 12:00"
1988.5,9.5,"Occitanie","001739985","13/01/2023 12:00"
1988.75,9.3,"Occitanie","001739985","13/01/2023 12:00"
1989,9.1,"Occitanie","001739985","13/01/2023 12:00"
1989.25,9.1,"Occitanie","001739985","13/01/2023 12:00"
1989.5,9.1,"Occitanie","001739985","13/01/2023 12:00"
1989.75,9,"Occitanie","001739985","13/01/2023 12:00"
1990,9.2,"Occitanie","001739985","13/01/2023 12:00"
1990.25,9.2,"Occitanie","001739985","13/01/2023 12:00"
1990.5,9,"Occitanie","001739985","13/01/2023 12:00"
1990.75,9.1,"Occitanie","001739985","13/01/2023 12:00"
1991,9.1,"Occitanie","001739985","13/01/2023 12:00"
1991.25,9.3,"Occitanie","001739985","13/01/2023 12:00"
1991.5,9.5,"Occitanie","001739985","13/01/2023 12:00"
1991.75,9.7,"Occitanie","001739985","13/01/2023 12:00"
1992,10,"Occitanie","001739985","13/01/2023 12:00"
1992.25,10.2,"Occitanie","001739985","13/01/2023 12:00"
1992.5,10.3,"Occitanie","001739985","13/01/2023 12:00"
1992.75,10.5,"Occitanie","001739985","13/01/2023 12:00"
1993,10.6,"Occitanie","001739985","13/01/2023 12:00"
1993.25,10.8,"Occitanie","001739985","13/01/2023 12:00"
1993.5,11,"Occitanie","001739985","13/01/2023 12:00"
1993.75,11.3,"Occitanie","001739985","13/01/2023 12:00"
1994,11.5,"Occitanie","001739985","13/01/2023 12:00"
1994.25,11.6,"Occitanie","001739985","13/01/2023 12:00"
1994.5,11.6,"Occitanie","001739985","13/01/2023 12:00"
1994.75,11.4,"Occitanie","001739985","13/01/2023 12:00"
1995,11.2,"Occitanie","001739985","13/01/2023 12:00"
1995.25,11,"Occitanie","001739985","13/01/2023 12:00"
1995.5,10.9,"Occitanie","001739985","13/01/2023 12:00"
1995.75,11.1,"Occitanie","001739985","13/01/2023 12:00"
1996,11.5,"Occitanie","001739985","13/01/2023 12:00"
1996.25,11.7,"Occitanie","001739985","13/01/2023 12:00"
1996.5,11.8,"Occitanie","001739985","13/01/2023 12:00"
1996.75,11.8,"Occitanie","001739985","13/01/2023 12:00"
1997,11.9,"Occitanie","001739985","13/01/2023 12:00"
1997.25,12,"Occitanie","001739985","13/01/2023 12:00"
1997.5,12.1,"Occitanie","001739985","13/01/2023 12:00"
1997.75,12,"Occitanie","001739985","13/01/2023 12:00"
1998,11.9,"Occitanie","001739985","13/01/2023 12:00"
